MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Log_SalePrice,Log_LotArea,Log_GrLivArea,Log_LotFrontage
20,RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,842,Unf,0,70,912,GasA,TA,Y,SBrkr,0,0,0,0,1,0,3,1,TA,Typ,1,Fa,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2010,WD,Normal,11.736077016252437,9.050406334059858,6.816735880594968,4.2626798770413155
120,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1357,1373,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,2,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,143,20,0,0,0,0,None,None,None,0,5,2009,WD,Normal,12.167856627501678,8.065579427282092,7.349873704738337,3.784189633918261
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1194,1194,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,Typ,0,None,Attchd,RFn,1,TA,TA,Y,0,0,120,0,0,0,None,None,None,0,4,2010,WD,Normal,11.904974309480183,9.078065332666364,7.085901464365611,4.30406509320417
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,689,Unf,0,773,1462,GasA,Ex,Y,SBrkr,1304,0,1,0,2,1,4,1,Ex,Typ,1,TA,Attchd,Fin,3,TA,TA,Y,0,146,202,0,0,0,None,None,None,0,7,2009,WD,Normal,12.90669432231532,9.625029474611878,7.9355873855892,5.1647859739235145
160,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,483,483,GasA,TA,Y,SBrkr,504,0,0,0,1,1,2,1,TA,Typ,1,Po,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2006,WD,Normal,11.456365695436427,7.427144133408616,6.895682697747868,3.091042453358316
20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182,ALQ,712,0,894,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,Typ,0,None,Attchd,Unf,1,TA,TA,Y,365,0,0,0,0,0,None,MnPrv,None,0,2,2010,WD,Normal,11.761354623750297,9.273409063443166,6.796823718274855,4.330733340286331
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,625,Unf,0,235,860,GasA,Ex,Y,SBrkr,1100,0,1,0,2,1,4,1,Gd,Typ,2,TA,BuiltIn,Fin,2,TA,TA,Y,288,48,0,0,0,0,None,None,None,0,5,2010,WD,Normal,12.285350445351659,8.968523555396352,7.581209826196346,4.189654742026425
160,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,TA,CBlock,TA,TA,No,ALQ,358,Unf,0,125,483,GasA,TA,Y,SBrkr,504,0,0,0,1,1,2,1,TA,Typ,0,None,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2008,WD,Normal,11.402005077384885,7.427144133408616,6.895682697747868,3.091042453358316
20,RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1390,1414,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,2,TA,TA,Y,132,105,0,0,0,0,None,None,None,0,5,2010,WD,Normal,12.130815551850676,9.07954808172616,7.254884810077338,4.189654742026425
60,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,402,Unf,0,594,996,GasA,Ex,Y,SBrkr,730,0,0,0,2,1,3,1,Gd,Typ,0,None,Attchd,RFn,2,TA,TA,Y,370,70,0,238,0,0,None,None,None,0,2,2010,WD,Normal,12.178192583415596,9.154193211353181,7.4645098346365275,4.212100162283536
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1694,1694,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,Typ,0,None,Attchd,Fin,3,TA,TA,Y,168,228,0,0,0,0,None,None,None,0,12,2007,New,Partial,12.669809806411457,9.395241931033524,7.43543801981455,4.543294782270004
50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,94,Unf,0,641,735,GasA,TA,Y,FuseA,689,0,0,0,1,1,3,1,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,140,0,0,0,0,None,MnPrv,None,0,4,2010,WD,Normal,11.635151947212842,9.07589427542326,7.305188215393037,3.970291913552122
20,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078,Unf,0,488,1566,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,2,TA,TA,Y,144,168,0,0,0,0,None,None,None,0,4,2010,WD,Normal,12.47801017053037,9.105090961257085,7.356918242356021,4.330733340286331
30,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,329,Unf,0,357,686,GasA,Gd,Y,SBrkr,0,0,0,0,1,0,2,1,Gd,Typ,0,None,None,None,0,None,None,Y,58,42,0,0,0,0,None,None,None,0,8,2007,WD,Normal,11.612779849672751,8.263848131368906,6.7650389767805414,3.713572066704308
50,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,540,540,GasA,Gd,N,FuseA,551,0,0,0,1,0,3,1,TA,Typ,0,None,Attchd,Unf,1,Fa,TA,Y,0,0,77,0,0,0,None,None,None,0,4,2006,WD,Normal,11.277215789596893,8.517393171418904,7.273092595999522,4.1588830833596715
160,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,626,626,GasA,TA,Y,SBrkr,591,0,0,0,1,1,3,1,TA,Typ,1,TA,Attchd,RFn,1,TA,TA,Y,0,28,0,0,0,0,None,None,None,0,4,2009,WD,Normal,11.695255355062795,9.283869605264298,7.1049654482698426,4.330733340286331
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695,Unf,0,253,948,GasA,Ex,Y,SBrkr,888,0,1,0,2,1,3,1,Gd,Typ,2,Fa,Attchd,RFn,2,TA,TA,Y,0,130,0,0,0,0,None,None,None,0,5,2010,WD,Normal,12.230770136157428,9.091669442258505,7.65491704784832,4.212100162283536
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929,Unf,0,916,1845,GasA,Gd,Y,SBrkr,0,0,0,1,2,0,3,1,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,197,39,0,0,0,0,None,None,None,0,6,2006,WD,Normal,12.394628892852941,9.249657234353133,7.5352967024440884,4.394449154672439
190,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,Stone,Fa,TA,No,Unf,0,Unf,0,1020,1020,GasA,Gd,N,FuseP,1020,0,0,0,2,0,4,2,Fa,Typ,0,None,Detchd,Unf,1,Po,Po,Y,0,60,112,0,0,0,None,None,None,0,4,2006,WD,Normal,11.827743504053695,9.120743838164426,7.564757012905729,4.248495242049359
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1367,1367,GasA,Ex,Y,SBrkr,0,0,0,0,1,0,2,1,TA,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,0,30,0,0,0,0,None,None,None,0,6,2006,WD,Normal,11.849404844423074,9.33353098253138,7.226936018493289,4.330733340286331
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,828,0,0,0,2,1,3,1,Gd,Typ,0,None,Attchd,RFn,2,TA,TA,Y,144,68,0,0,0,0,None,None,None,0,9,2007,WD,Normal,12.100717685412471,9.334149657702469,7.419979923661835,4.290459441148391
50,RL,Pave,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,697,Unf,0,747,1444,GasA,Gd,Y,SBrkr,700,0,0,1,2,0,4,1,Gd,Typ,2,TA,Attchd,Fin,2,TA,TA,Y,0,98,0,0,0,0,None,None,Shed,500,6,2007,WD,Normal,12.531776395271262,11.976665770490767,7.6708948313621175,4.394449154672439
30,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,0,0,0,0,1,0,3,1,Fa,Mod,0,None,None,None,0,None,None,Y,263,0,0,0,0,0,None,GdWo,Shed,450,5,2010,WD,Normal,11.245059091624615,8.585038738311304,7.175489713624222,4.02535169073515
120,RM,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573,Unf,0,0,1573,GasA,Ex,Y,SBrkr,0,0,1,1,2,0,2,1,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,123,0,0,0,153,0,None,None,None,0,12,2007,WD,Family,12.367345048436391,8.46611040118692,7.3938782901077555,3.8066624897703196
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,Ex,Y,SBrkr,842,0,0,0,2,1,3,1,Gd,Typ,0,None,Attchd,RFn,2,TA,TA,Y,138,45,0,0,0,0,None,None,None,0,12,2008,WD,Normal,12.06105265381003,9.032050676295599,7.403061091090091,4.189654742026425
80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,270,ALQ,580,452,1302,GasA,Ex,Y,SBrkr,0,0,0,1,2,0,3,1,Gd,Min1,0,None,Attchd,RFn,1,TA,TA,Y,333,0,0,0,0,0,None,MnPrv,None,0,10,2007,CWD,Normal,11.970356641102999,9.143238568435446,7.172424577124845,4.454347296253507
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,922,Unf,0,392,1314,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,Typ,0,None,Attchd,RFn,1,TA,TA,Y,250,0,0,0,0,0,None,None,None,0,6,2010,WD,Normal,11.884495917930655,9.036106025364846,7.181591944611865,4.2626798770413155
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,975,975,GasA,Ex,Y,SBrkr,1286,0,0,0,2,1,4,1,Gd,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,192,0,0,0,0,0,None,None,None,0,2,2006,WD,Normal,12.345838935721968,9.075551045627543,7.73718007783463,4.204692619390966
60,FV,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,503,Unf,0,361,864,GasA,Ex,Y,SBrkr,864,0,0,0,2,1,3,1,Gd,Typ,0,None,Attchd,RFn,2,TA,TA,Y,216,56,0,0,0,0,None,None,None,0,5,2008,WD,Normal,12.242891437918386,9.081597496083457,7.455298485683291,4.174387269895637
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,1334,Unf,0,270,1604,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,3,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,123,110,0,0,0,0,None,None,None,0,3,2009,WD,Abnorml,12.301387370778713,9.08421009483197,7.380879035564116,4.23410650459726
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361,Unf,0,602,963,GasA,Ex,Y,SBrkr,829,0,0,0,2,1,3,1,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,96,0,245,0,0,None,None,None,0,5,2008,WD,Normal,12.352339472153524,9.428350771178645,7.491645473605133,4.394449154672439
20,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,FuseA,0,0,0,0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,1,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,12,2008,WD,Normal,11.48247656671073,9.44959346502346,6.78332520060396,4.2626798770413155
80,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,672,ALQ,690,0,1362,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,0,0,252,0,0,0,None,GdWo,None,0,5,2009,WD,Normal,12.07824495582233,9.867704922396356,7.232010331664759,4.795790545596741
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1482,1482,GasA,Ex,Y,SBrkr,1092,0,0,0,2,1,3,1,Ex,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,0,148,0,0,0,0,None,None,None,0,11,2007,New,Partial,12.52815976788113,9.16837188715368,7.853604813097837,4.248495242049359
80,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,506,Unf,0,0,506,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,292,12,0,0,0,0,None,GdWo,None,0,7,2006,WD,Normal,11.92504173829169,9.044521887281242,7.10085190894405,4.48863636973214
50,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,234,ALQ,692,0,926,GasA,TA,Y,SBrkr,0,390,1,0,1,0,3,1,TA,Typ,0,None,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,11.775297421715827,8.612685172875459,7.183111701743281,3.9318256327243257
30,RM,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,680,680,GasA,Gd,N,FuseP,0,0,0,0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,2,TA,TA,N,0,0,0,0,0,0,None,None,None,0,6,2008,WD,Normal,11.19822841866684,8.562740006372207,6.639875833826536,3.4339872044851463
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,588,LwQ,228,606,1422,GasA,TA,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,276,0,0,0,0,0,None,GdPrv,None,0,6,2008,WD,Normal,12.075400019877522,9.400216653174247,7.260522598089852,4.3694478524670215
60,RL,Pave,None,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714,Unf,0,88,802,GasA,Gd,Y,SBrkr,709,0,1,0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,95,75,0,0,0,0,None,None,None,0,6,2006,WD,Normal,12.128116509451258,9.324383088016843,7.321188556739478,4.2626798770413155
75,RL,Pave,None,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,378,Unf,0,342,720,GasA,Ex,Y,SBrkr,720,420,0,0,2,1,4,1,Gd,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,262,24,0,0,0,0,None,None,None,0,7,2008,WD,Normal,12.097936057925594,9.036106025364846,7.693025748417888,4.110873864173311
30,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Rec,125,212,740,GasA,Ex,Y,SBrkr,0,0,0,0,1,0,2,1,TA,Typ,1,Gd,Detchd,Fin,1,Ex,Ex,Y,0,25,0,0,0,0,None,None,None,0,2,2008,WD,Normal,11.699413330633599,8.839421607620602,6.658011045870748,4.276666119016055
20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,751,Unf,0,392,1143,GasA,TA,Y,SBrkr,0,0,1,0,1,1,3,1,TA,Typ,1,Fa,Attchd,RFn,1,TA,Gd,Y,370,30,0,0,0,0,None,GdPrv,None,0,5,2007,WD,Normal,11.904974309480183,8.976893927666076,7.01571242048723,4.182021005961031
60,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1095,1095,GasA,Gd,Y,SBrkr,844,0,0,0,2,1,3,1,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,192,51,0,0,0,0,None,None,None,0,8,2006,New,Partial,12.491255347155265,9.280705634636746,7.570443252057374,4.442651256490317
20,RL,Pave,None,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,226,GLQ,1063,96,1385,GasA,Ex,Y,SBrkr,0,0,1,0,1,0,2,1,TA,Mod,2,TA,Attchd,Unf,2,TA,TA,Y,81,0,0,0,0,0,None,None,None,0,4,2008,WD,Normal,12.394628892852941,10.574005615035713,7.218176838403408,4.30406509320417
60,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524,Unf,0,628,1152,GasA,Ex,Y,SBrkr,1106,0,0,0,2,1,4,1,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,132,57,0,0,0,0,None,None,None,0,4,2010,WD,Normal,12.577639650232573,9.372884301161463,7.7279755421055585,4.532599493153256
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,620,LwQ,620,0,1240,GasA,Gd,Y,SBrkr,0,0,1,0,2,0,3,1,TA,Min1,1,Gd,Attchd,RFn,1,TA,TA,Y,289,0,0,0,0,0,None,MnPrv,None,0,4,2009,WD,Normal,11.842236406331555,9.169622538697624,7.398174092970465,4.394449154672439
20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,546,Unf,0,270,816,GasA,TA,Y,SBrkr,0,0,0,0,1,0,2,1,TA,Typ,0,None,Attchd,Unf,1,TA,TA,Y,168,0,0,0,0,0,None,None,None,0,6,2007,WD,Normal,11.732069026983156,9.025816391627028,6.705639094860003,4.343805421853684
50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,952,952,GasW,Gd,N,SBrkr,596,0,0,0,2,1,3,1,Ex,Typ,0,None,Detchd,Unf,2,TA,TA,Y,74,0,0,0,144,0,None,None,None,0,10,2009,WD,Normal,12.230770136157428,8.890823576004383,7.3453648404168685,4.02535169073515
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1560,1560,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,Typ,0,None,Attchd,Fin,2,TA,TA,Y,100,150,0,0,0,0,None,None,None,0,4,2010,WD,Normal,12.211065162153215,9.126632622902697,7.353081920515432,4.867534450455582
20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,120,Unf,0,744,864,GasA,Ex,Y,SBrkr,0,0,0,0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2010,WD,Normal,11.856522261533737,9.859483417038073,6.762729506931879,4.948759890378168
